Species,pathogenID,Host,hostID,Total Count,GenBank Count,RefSeq Count,Completed Count
Cyclovirus NG_chicken24,742988,Gallus gallus,9031,1,1,0,0
Circovirus NG_chicken25,742989,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken26,742990,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken3,742991,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken31,742992,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken32,742993,Gallus gallus,9031,1,1,0,0
Circovirus NG_chicken33,742994,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken36,742995,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken37,742996,Gallus gallus,9031,1,1,0,0
Circovirus NG_chicken38,742997,Gallus gallus,9031,1,1,0,0
Circovirus NG_chicken39,742998,Gallus gallus,9031,1,1,0,0
Circovirus NG_chicken5,742999,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken6,743000,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken7,743001,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken8,743002,Gallus gallus,9031,1,1,0,0
Cyclovirus NG_chicken9,743003,Gallus gallus,9031,1,1,0,0
Orthoavulavirus javaense,3051375,Amaurornis phoenicurus,261959,1,1,0,1
Orthoavulavirus javaense,3051375,Rallus aquaticus,54496,1,1,0,1
Parvovirus USP336-7/Brazil/2009,746113,Gallus gallus,9031,1,1,0,0
Lyssavirus rabies,11292,Fratercula corniculata,28702,17,17,0,0
Parvovirus USP336-5/Brazil/2009,746112,Gallus gallus,9031,1,1,0,0
Avipoxvirus MK1,692273,Parus major,9157,1,1,0,0
Avipoxvirus OL1,692274,Parus major,9157,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona vinacea,244084,1,1,0,0
Circovirus parrot,3047561,Ara severus,178883,1,1,0,1
Circovirus parrot,3047561,Ara chloropterus,176013,1,1,0,1
Circovirus parrot,3047561,Probosciger aterrimus,141839,2,2,0,1
Avian coronavirus,694014,Agamia agami,706245,1,1,0,0
Avian coronavirus,694014,Aptenodytes patagonicus,9234,1,1,0,0
Avian coronavirus,694014,Pavo cristatus,9049,2,2,0,0
Avian coronavirus,694014,Penelope superciliaris,8987,1,1,0,0
Avian coronavirus,694014,Porphyrio martinica,54567,2,2,0,0
Chicken parvovirus 5B8/2009,703584,Gallus gallus,9031,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona barbadensis,229553,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Pluvialis fulva,371922,8,8,0,0
Fowlpox virus,10261,Perdix perdix,9052,2,2,0,0
Fowlpox virus,10261,Serinus canaria,9135,4,4,0,0
Fowlpox virus,10261,Turdus philomelos,127946,2,2,0,0
Fowlpox virus,10261,Falco rusticolus,120794,1,1,0,0
Fowlpox virus,10261,Prunella modularis,181117,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Falco naumanni,148594,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Leiothrix lutea,36275,8,8,0,0
Highlands J virus,11024,Strix varia,57075,1,1,0,1
Gaviid herpesvirus 1,690285,Gavia immer,37039,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Nisaetus nipalensis,214438,9,9,0,0
Canarypox virus,44088,Cyanocitta cristata,28727,2,2,0,0
Alphainfluenzavirus influenzae,2955291,Rhynchotus rufescens,30466,8,8,0,0
Mardivirus columbidalpha1,3050267,Ninox novaeseelandiae,57242,3,3,0,0
Orthobornavirus alphapsittaciforme,1548713,Coracopsis vasa,176022,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Ara rubrogenys,467030,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Poicephalus rufiventris,523728,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Ara severus,178883,2,2,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona ochrocephala auropalliata,152277,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona ochrocephala panamensis,151766,1,1,0,0
Orthobornavirus betapsittaciforme,1884878,Psittacus erithacus,57247,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Anodorhynchus hyacinthinus,51900,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Deroptyus accipitrinus,51904,2,2,0,0
Ross River virus,11029,Microeca fascinans,461219,1,1,0,1
Ross River virus,11029,Poephila personata,522439,1,1,0,1
Ross River virus,11029,Grallina cyanoleuca,254541,1,1,0,1
Orthoflavivirus nilense,3048448,Aquila chrysaetos,8962,4,4,0,0
Rotavirus turkey/MN/D-049317/2007,664644,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-059867/2008,664646,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-007861/2007,664658,Meleagris gallopavo,9103,1,1,0,0
Sindbis virus,11034,Motacilla alba,45807,1,1,0,0
Orthoavulavirus javaense,3051375,Anas fulvigula,75846,8,8,0,1
Orthoavulavirus javaense,3051375,Branta canadensis,8853,5,5,0,0
Avipoxvirus isolate Pat/07,656810,Periparus ater,156567,1,1,0,0
Avipoxvirus isolate Cca/07,656811,Cyanistes caeruleus,156563,1,1,0,0
Avipoxvirus isolate Sat/07,656812,Sylvia atricapilla,48155,1,1,0,0
Avipoxvirus isolate Cch/07,656813,Chloris chloris,37601,1,1,0,0
Avipoxvirus isolate ID8964,656814,Fringilla coelebs,37598,1,1,0,0
Avipoxvirus isolate ID8501092,656815,Burhinus oedicnemus,85105,1,1,0,0
Rotavirus turkey/MN/D-007553/2007,661056,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-007554/2007,661057,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-007555/2007,661058,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-007862/2007,661059,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-007863/2007,661060,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-22852/2007,661085,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-035365/2007,661065,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-046159/2007,661066,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-049007/2007,661069,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-052725/2007,661070,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-053540/2007,661071,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-053578/2007,661072,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-053706/2007,661073,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-053853/2007,661074,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-054413/2007,661075,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-055423/2007,661076,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-056058/2007,661079,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-056826/2007,661080,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-058211/2007,661081,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-058212/2007,661082,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-058648/2007,661083,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-059191/2007,661084,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-000818/2008,661052,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-004782/2008,661053,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-005329/2008,661054,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-005331/2008,661055,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-016170/2008,661061,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-016171/2008,661062,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-022564/2008,661063,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-022565/2008,661064,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-047428/2008,661067,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-048814/2008,661068,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-055431/2008,661077,Meleagris gallopavo,9103,1,1,0,0
Rotavirus turkey/MN/D-055471/2008,661078,Meleagris gallopavo,9103,1,1,0,0
Orthoavulavirus javaense,3051375,Bubo virginianus,56268,1,1,0,0
Avipoxvirus great tit/ER-2008/CZE,569164,Parus major,9157,1,1,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona festiva,244075,3,3,0,0
Orthobornavirus alphapsittaciforme,1548713,Amazona ventralis,57393,1,1,0,1
Avian nephritis virus 3,640327,Gallus gallus,9031,8,8,0,0
Avian nephritis virus 3,640327,Meleagris gallopavo,9103,2,2,0,0
Orthoavulavirus javaense,3051375,Haliaeetus leucocephalus,52644,2,2,0,0
Coronavirus red knot/p60/2006/GBR,643398,Calidris canutus,227173,1,1,0,0
Coronavirus oystercatcher/p17/2006/GBR,643399,Haematopus ostralegus,31908,1,1,0,0
Circovirus parrot,3047561,Cacatua moluccensis,136504,2,2,0,1
Avian rotavirus turkey/Minnesota/B1001/2008,639242,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1002/2008,639243,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1003/2008,639244,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1004/2008,639245,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1006/2008,639246,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1009/2008,639247,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1010/2008,639248,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1012/2008,639249,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1013/2008,639250,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1014/2008,639251,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1015/2008,639252,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1016/2008,639253,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1017/2008,639254,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1019/2008,639255,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1020/2008,639256,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1021/2008,639257,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B1023/2008,639258,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B2004/2008,639259,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B2031/2008,639260,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B2032/2008,639261,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B2036/2008,639262,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B2039/2008,639263,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3003/2008,639264,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3004/2008,639265,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3005/2008,639266,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3006/2008,639267,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3007/2008,639268,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3025/2008,639269,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B3029/2008,639270,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B4021/2008,639271,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5006/2008,639272,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5009/2008,639273,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5015/2008,639274,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5018/2008,639275,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5019/2008,639276,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5020/2008,639277,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5022/2008,639278,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5023/2008,639279,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5024/2008,639280,Meleagris gallopavo,9103,1,1,0,0
Avian rotavirus turkey/Minnesota/B5035/2008,639281,Meleagris gallopavo,9103,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Butorides virescens,110671,1,1,0,0
Orthoflavivirus louisense,3052468,Cardinalis cardinalis,98964,1,1,0,0
Orthoflavivirus louisense,3052468,Quiscalus quiscula,84782,2,2,0,0
Orthoflavivirus louisense,3052468,Zenaida macroura,47245,1,1,0,0
Gammapolyomavirus avis,1891747,Caprimulgus europaeus,111811,2,2,0,0
Fowl adenovirus 12,172858,Gallus gallus,9031,3,3,0,0
Avipoxvirus wood pigeon/ER-2008/CZE,569163,Columba palumbus,8934,1,1,0,0
Chicken astrovirus 2,544801,Gallus gallus,9031,2,2,0,0
Alphainfluenzavirus influenzae,2955291,Lonchura punctulata,414892,24,24,0,0
Alphainfluenzavirus influenzae,2955291,Accipiter trivirgatus,210844,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Lonchura striata,40157,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Leiothrix argentauris,201335,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Lonchura atricapilla,1036803,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Lanius schach,276763,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Sturnus sericeus,451428,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Pica pica,34924,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Agropsar sturninus,2675479,8,8,0,0
Neoavian orthoreovirus,2734342,Platycercus eximius,141282,4,4,0,1
Neoavian orthoreovirus,2734342,Melopsittacus undulatus,13146,2,2,0,0
Bulbul coronavirus HKU11,574549,Pycnonotus sinensis,125283,1,1,0,1
Ostrich orthoreovirus Ost1,524890,Struthio camelus,8801,8,8,0,0
Orthoavulavirus javaense,3051375,Zenaida macroura,47245,1,1,0,0
Avipoxvirus Berthelot's pipit/Porto Santo/V5PO/2006,565243,Anthus berthelotii,45798,1,1,0,0
Avipoxvirus Berthelot's pipit/Tenerife/blue titpox/2006,565244,Cyanistes caeruleus,156563,1,1,0,0
Metapneumovirus avis,3047384,Fulica americana,81903,11,11,0,0
Metapneumovirus avis,3047384,Branta canadensis,8853,7,7,0,1
Alphainfluenzavirus influenzae,2955291,Mergellus albellus,107026,16,16,0,0
Orthobornavirus betapsittaciforme,1884878,Probosciger aterrimus,141839,4,4,0,0
Orthobornavirus alphapsittaciforme,1548713,Probosciger aterrimus,141839,3,3,0,0
Orthobornavirus alphapsittaciforme,1548713,Pionus fuscus,303320,2,2,0,0
Fowl aviadenovirus C,190063,Milvus migrans,52810,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Plectropterus gambensis,658924,5,5,0,0
Orthoavulavirus javaense,3051375,Threskiornis aethiopicus,100858,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Lophura leucomelanos,140445,8,8,0,0
Alphainfluenzavirus influenzae,2955291,Falco cherrug,345164,16,16,0,0
Orthoflavivirus nilense,3048448,Agelaius phoeniceus,39638,1,1,0,0
Avipoxvirus isolate 1739/2006,468376,Meleagris gallopavo,9103,1,1,0,0
Avipoxvirus isolate 2634/1998,468377,Meleagris gallopavo,9103,1,1,0,0
Avipoxvirus isolate PM9/2007,468380,Parus major,9157,1,1,0,0
Avipoxvirus isolate PM33/2007,468378,Parus major,9157,1,1,0,0
Avipoxvirus isolate PM34/2007,468379,Parus major,9157,1,1,0,0
Circovirus parrot,3047561,Poicephalus rufiventris,523728,3,3,0,1
Avipoxvirus isolate Hawaii,462818,Loxioides bailleui,286692,1,1,0,0
Avipoxvirus isolate Hawaii,462818,Phoebastria immutabilis,54020,1,1,0,0
Avipoxvirus isolate Hawaii,462818,Vestiaria coccinea,3149790,1,1,0,0
Avipoxvirus isolate Hawaii,462818,Corvus hawaiiensis,134902,1,1,0,0
Circovirus parrot,3047561,Psittacus erithacus erithacus,382670,6,6,0,0
Circovirus parrot,3047561,Cacatua galerita eleonora,1548957,1,1,0,0
Circovirus parrot,3047561,Pionus chalcopterus,151768,1,1,0,0
Circovirus parrot,3047561,Poicephalus meyeri,281916,1,1,0,0
Circovirus parrot,3047561,Poicephalus cryptoxanthus,234075,2,2,0,0
Circovirus parrot,3047561,Psittacula derbiana,57074,1,1,0,0
Flamingopox virus,503979,Phoenicopterus ruber ruber,9218,1,1,0,0
Hepatitis E virus,291484,Balearica pavonina,30414,1,1,0,0
Hepatitis E virus,291484,Lophura nycthemera,9046,1,1,0,0
Iltovirus gallidalpha1,3050286,Meleagris gallopavo,9103,4,4,0,0
Alphainfluenzavirus influenzae,2955291,Anas capensis,8837,9,9,0,0
Eastern equine encephalitis virus,11021,Thryothorus ludovicianus,74200,2,2,0,0
Eastern equine encephalitis virus,11021,Empidonax traillii,164674,2,2,0,0
Eastern equine encephalitis virus,11021,Melospiza melodia,44397,2,2,0,0
Psittacine orthoreovirus AGPReo1983,489824,Psittacus erithacus,57247,1,1,0,0
Orthoflavivirus nilense,3048448,Aquila adalberti,52408,4,4,0,0
Orthoavulavirus javaense,3051375,Calidris minutilla,279935,1,1,0,0
Orthoavulavirus javaense,3051375,Calidris alba,279936,1,1,0,0
Circovirus parrot,3047561,Serinus canaria,9135,3,3,0,0
Circovirus parrot,3047561,Eunymphicus cornutus,119403,1,1,0,0
Circovirus parrot,3047561,Lorius chlorocercus,471714,3,3,0,0
Circovirus parrot,3047561,Platycercus venustus,471715,1,1,0,0
Avipoxvirus blackcap/CZE/2007,469620,Sylvia atricapilla,48155,1,1,0,0
Duck atadenovirus A,130328,Coturnix japonica,93934,1,1,0,0
Orthoflavivirus louisense,3052468,Passer domesticus,48849,1,1,0,0
Orthoflavivirus louisense,3052468,Butorides virescens,110671,2,2,0,0
Orthoflavivirus louisense,3052468,Willisornis poecilinotus,292820,1,1,0,0
Orthoflavivirus louisense,3052468,Colaptes auratus,51355,1,1,0,0
Plum headed parakeet adenovirus 1,461346,Psittacula cyanocephala,232645,1,1,0,0
Fowlpox virus,10261,Lagopus muta,64668,1,1,0,0
Avipoxvirus PA153/05,408592,Buteo buteo,30397,1,1,0,0
Avipoxvirus CVL,365620,Buteo buteo,30397,1,1,0,0
Falcon aviadenovirus A,692069,Falco femoralis septentrionalis,56349,3,3,0,0
Falcon aviadenovirus A,692069,Falco peregrinus nesiotes,495990,1,1,0,0
Falcon aviadenovirus A,692069,Falco fasciinucha,453957,1,1,0,0
Falcon aviadenovirus A,692069,Falco columbarius,8953,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Chrysolophus pictus,9089,8,8,0,0
Mardivirus columbidalpha1,3050267,Accipiter cooperii,261198,1,1,0,0
Alphainfluenzavirus influenzae,2955291,Necrosyrtes monachus,30399,15,15,0,0
Orthobunyavirus ingwavumaense,3052400,Estrilda melpoda,247542,1,1,0,0
Mardivirus columbidalpha1,3050267,Bubo virginianus,56268,4,4,0,0
Avipoxvirus isolate Vienna,405092,Parus major,9157,1,1,0,0
Orthoavulavirus javaense,3051375,Nestor notabilis,176057,1,1,0,0
Orthoavulavirus javaense,3051375,Psittacus erithacus,57247,3,3,0,0
Orthoavulavirus javaense,3051375,Cacatua galerita,141274,1,1,0,0
Orthoflavivirus nilense,3048448,Falco columbarius,8953,1,1,0,0
Orthoflavivirus nilense,3048448,Falco punctatus,148596,1,1,0,0
Fowl aviadenovirus D,190064,Falco columbarius,8953,1,1,0,0
Orthoflavivirus nilense,3048448,Coracopsis vasa,176022,1,1,0,1
Alphainfluenzavirus influenzae,2955291,Coloeus monedula,30423,1,1,0,0
Chicken enteric coronavirus,229103,Gallus gallus,9031,7,7,0,0
Avipoxvirus CVL,365620,Chlamydotis undulata,172680,2,2,0,0
Avipoxvirus CVL,365620,Gallus gallus,9031,1,1,0,0
Avipoxvirus CVL,365620,Meleagris gallopavo,9103,4,4,0,0
Avipoxvirus CVL,365620,Sturnus vulgaris,9172,1,1,0,0
Avipoxvirus CVL,365620,Serinus canaria,9135,1,1,0,0
Orthoflavivirus nilense,3048448,Butorides virescens,110671,1,1,0,0
Passerid herpesvirus 1,199702,Chloebia gouldiae,44316,3,3,0,0
Gammapolyomavirus avis,1891747,Eos reticulata,176075,4,4,0,0
Gammapolyomavirus avis,1891747,Cacatua galerita,141274,2,2,0,0
Gammapolyomavirus avis,1891747,Amazona arausiaca,241563,1,1,0,0
Circovirus parrot,3047561,Amazona auropalliata,152277,4,4,0,0
Circovirus parrot,3047561,Pyrrhura frontalis,211511,1,1,0,0
Gammapolyomavirus avis,1891747,Lorius chlorocercus,471714,2,2,0,0
Gammapolyomavirus avis,1891747,Amazona auropalliata,152277,1,1,0,0
Canarypox virus,44088,Setophaga petechia,123631,1,1,0,0
Duck hepatitis B virus,12639,Tadorna tadorna,75865,1,1,0,1
Orthoavulavirus javaense,3051375,Tetrastes bonasia,1155787,1,1,0,0
Virginian WCV avipoxvirus,365612,Corvus brachyrhynchos,85066,2,2,0,0
Virginian WCV avipoxvirus,365612,Zenaida macroura,47245,2,2,0,0
Virginian WCV avipoxvirus,365612,Turdus migratorius,9188,2,2,0,0
Virginian WCV avipoxvirus,365612,Mimus polyglottos,60713,1,1,0,0
Virginian WCV avipoxvirus,365612,Haemorhous mexicanus,30427,1,1,0,0
Virginian WCV avipoxvirus,365612,Ardea herodias,56072,1,1,0,0
Virginian WCV avipoxvirus,365612,Cardinalis cardinalis,98964,1,1,0,0
Virginian WCV avipoxvirus,365612,Polioptila caerulea,66707,1,1,0,0
Virginian WCV avipoxvirus,365612,Buteo jamaicensis,56263,1,1,0,0
Adeno-associated virus,272636,Falco peregrinus,8954,1,1,0,0
Aplomado falcon AAV1,416277,Falco femoralis septentrionalis,56349,1,1,0,0
Aplomado falcon AAV2,416278,Falco femoralis septentrionalis,56349,1,1,0,0
Orthoflavivirus nilense,3048448,Bubulcus ibis,110668,3,3,0,0
Orthoavulavirus javaense,3051375,Sibirionetta formosa,56278,3,3,0,0
Orthoavulavirus javaense,3051375,Sternula albifrons,507597,1,1,0,1
Paslahepevirus balayani,1678143,Gallus gallus,9031,1,1,0,0
Turkey astrovirus 3,298903,Meleagris gallopavo,9103,1,1,0,0
Orthoavulavirus javaense,3051375,Phoenicopterus roseus,435638,3,3,0,0
Circovirus parrot,3047561,Cacatua haematuropygia,141837,1,1,0,0
Circovirus parrot,3047561,Ara militaris,57237,1,1,0,0
Circovirus parrot,3047561,Coracopsis vasa,176022,1,1,0,0
Circovirus parrot,3047561,Poicephalus rueppellii,1549155,1,1,0,1
Circovirus parrot,3047561,Agapornis nigrigenis,60465,1,1,0,1
Vulture herpesvirus,285986,Gyps indicus,341451,19,19,0,0
Orthoavulavirus javaense,3051375,Melopsittacus undulatus,13146,1,1,0,0
Avipoxvirus GB,365613,Meleagris gallopavo,9103,1,1,0,0
Avipoxvirus GB,365613,Struthio camelus,8801,1,1,0,0
Avipoxvirus GB,365613,Serinus canaria,9135,1,1,0,0
Avipoxvirus GB,365613,Burhinus grallarius,585466,1,1,0,0
Heron hepatitis B virus,28300,Ardea herodias,56072,1,1,0,0
Fowlpox virus,10261,Parus major,9157,3,3,0,0
Fowlpox virus,10261,Passer domesticus,48849,1,1,0,0
Fowlpox virus,10261,Columba palumbus,8934,1,1,0,0
Duck hepatitis B virus,12639,Aix galericulata,8832,1,1,0,1
Duck hepatitis B virus,12639,Mareca sibilatrix,75858,1,1,0,1
Duck hepatitis B virus,12639,Anas puna,75855,1,1,0,1
Duck hepatitis B virus,12639,Neochen jubata,8882,1,1,0,1
Orthoflavivirus nilense,3048448,Spatula querquedula,75856,2,2,0,0
Hawaiian goose poxvirus,228177,Branta sandvicensis,56282,1,1,0,0
Vultur gryphus poxvirus,227305,Vultur gryphus,8924,1,1,0,0
Circovirus parrot,3047561,Psitteuteles goldiei,176074,1,1,0,0
Duck hepatitis B virus,12639,Balearica regulorum,925459,3,3,0,0
Orthoflavivirus nilense,3048448,Bonasa umbellus,9000,1,1,0,1
Orthoflavivirus japonicum,3048158,Turdus merula,9187,1,1,0,0
Orthoflavivirus japonicum,3048158,Turdus iliacus,411526,1,1,0,0
Orthoflavivirus japonicum,3048158,Sturnus vulgaris,9172,1,1,0,0
Orthoflavivirus japonicum,3048158,Turdus philomelos,127946,1,1,0,0
Orthoflavivirus japonicum,3048158,Columba livia,8932,1,1,0,0
Heron hepatitis B virus,28300,Ciconia ciconia,8928,4,4,0,4
